ID,Type,From,To,Amount,Txn,ether,USD,date
4994,Sold,0xb73d34,0x7f6af0,"21.98Ξ ($41,856)","Mar 14, 2021",21.98,41856,2021-03-14
4994,Sold,0x7f30d6,0xb73d34,"18.50Ξ ($33,867)","Mar 09, 2021",18.5,33867,2021-03-09
4994,Sold,0x3e17fa,0x7f30d6,"8.30Ξ ($15,102)","Feb 16, 2021",8.3,15102,2021-02-16
4994,Sold,0xe5e771,0x3e17fa,"3Ξ ($1,061)","Sep 26, 2020",3,1061,2020-09-26
4994,Sold,Michel_M…,0xe5e771,2.10Ξ ($721),"Sep 23, 2020",2.1,721,2020-09-23
4994,Sold,Hemba,Michel_M…,1.30Ξ ($313),"Jun 03, 2020",1.3,313,2020-06-03
4995,Sold,MrTpunks…,0x2b47c5,"6Ξ ($2,112)","Sep 27, 2020",6,2112,2020-09-27
4995,Sold,CPyrc,MrTpunks…,"4.75Ξ ($1,643)","Sep 24, 2020",4.75,1643,2020-09-24
4995,Sold,Pranksy,CPyrc,"4Ξ ($1,538)","Sep 19, 2020",4,1538,2020-09-19
4995,Sold,0xded2cb,evkort,"5Ξ ($1,882)","Sep 15, 2020",5,1882,2020-09-15
4996,Sold,6689278,16740588,"29Ξ ($51,521)","Mar 29, 2021",29,51521,2021-03-29
4996,Sold,5331586,6689278,0.41Ξ ($97),"Jul 09, 2017",0.41,97,2017-07-09
4998,Sold,stoic,0x072269,"4.69Ξ ($5,743)","Jan 08, 2021",4.69,5743,2021-01-08
4998,Sold,0x00d7c9,stoic,0.30Ξ ($81),"Jul 13, 2019",0.3,81,2019-07-13
4999,Sold,Hemba,0x2e50b2,1.50Ξ ($361),"Jul 13, 2020",1.5,361,2020-07-13
5000,Sold,11124649,7435267,0.30Ξ ($67),"Aug 03, 2017",0.3,67,2017-08-03
5001,Sold,Zieg,0xd27e3f,1.20Ξ ($247),"Jul 29, 2017",1.2,247,2017-07-29
5002,Sold,0x4960c4…,BumFun69,"49Ξ ($11,542)","Jun 01, 2020",49,11542,2020-06-01
5002,Sold,0x8ba3e2,0x4960c4…,0.26Ξ ($88),"Oct 13, 2017",0.26,88,2017-10-13
5004,Sold,0xa5c80b,droscott…,"25Ξ ($45,716)","Feb 22, 2021",25,45716,2021-02-22
5004,Sold,0x4960c4…,0xa5c80b,"5.95Ξ ($4,384)","Dec 31, 2020",5.95,4384,2020-12-31
5004,Sold,ChrisR,0x4960c4…,0.84Ξ ($327),"Aug 05, 2020",0.84,327,2020-08-05
5004,Sold,0x00d7c9,Pranksy,0.25Ξ ($53),"Aug 12, 2019",0.25,53,2019-08-12
5005,Sold,Carlini8,0x1e243e,"14.99Ξ ($28,779)","Feb 19, 2021",14.99,28779,2021-02-19
5005,Sold,0xa3cb30,Carlini8,"12.50Ξ ($21,370)","Feb 15, 2021",12.5,21370,2021-02-15
5006,Sold,10734384,16548035,"19.99Ξ ($36,853)","Mar 30, 2021",19.99,36853,2021-03-30
5007,Sold,48543,7823584,0.32Ξ ($88),"Jul 03, 2017",0.32,88,2017-07-03
5008,Sold,0x577ebc,9155827,"8Ξ ($11,458)","Feb 02, 2021",8,11458,2021-02-02
5010,Sold,0xa3cb30,jmg,"8Ξ ($2,906)","Oct 09, 2020",8,2906,2020-10-09
5011,Sold,0x84c920,0xb5b84e,"29Ξ ($46,716)","Feb 24, 2021",29,46716,2021-02-24
5011,Sold,CPyrc,0x84c920,"19Ξ ($37,123)","Feb 21, 2021",19,37123,2021-02-21
5011,Sold,Theodora,CPyrc,"13.40Ξ ($24,731)","Feb 17, 2021",13.4,24731,2021-02-17
5011,Sold,Michel_M…,Theodora,0.95Ξ ($330),"Sep 06, 2020",0.95,330,2020-09-06
5011,Sold,_K_A_M_I…,Michel_M…,1Ξ ($317),"Jul 28, 2020",1,317,2020-07-28
5011,Sold,TweetyPi…,_K_A_M_I…,2.20Ξ ($452),"May 28, 2020",2.2,452,2020-05-28
5011,Sold,Hemba,TweetyPi…,1.75Ξ ($355),"May 27, 2020",1.75,355,2020-05-27
5012,Sold,0x2fdacd,2698614,"5Ξ ($5,501)","Jan 13, 2021",5,5501,2021-01-13
5013,Sold,11844417,10274288,"34.99Ξ ($56,953)","Feb 24, 2021",34.99,56953,2021-02-24
5013,Sold,8678741,11844417,"25Ξ ($38,209)","Feb 23, 2021",25,38209,2021-02-23
5014,Sold,0xf1b658,13052653,"7Ξ ($9,138)","Jan 20, 2021",7,9138,2021-01-20
5014,Sold,0x2fdacd,5976862,"6Ξ ($6,616)","Jan 13, 2021",6,6616,2021-01-13
5018,Sold,0x13816f,0x0e6167,"14.88Ξ ($29,357)","Feb 21, 2021",14.88,29357,2021-02-21
5018,Sold,Loopify,0x13816f,"3.60Ξ ($1,284)","Sep 28, 2020",3.6,1284,2020-09-28
5018,Sold,0x3ba9cd,Loopify,"3.15Ξ ($1,110)","Sep 27, 2020",3.15,1110,2020-09-27
5018,Sold,Carlini8,0x3ba9cd,2Ξ ($679),"Sep 23, 2020",2,679,2020-09-23
5018,Sold,Hemba,Carlini8,1.45Ξ ($545),"Sep 14, 2020",1.45,545,2020-09-14
5019,Sold,0xb0b0b5,dclwande…,0.27Ξ ($225),"Feb 24, 2018",0.27,225,2018-02-24
5020,Sold,NeonNFT,0x568cf5,"5.70Ξ ($2,016)","Sep 29, 2020",5.7,2016,2020-09-29
5020,Sold,0x69405f,NeonNFT,"5.40Ξ ($1,915)","Sep 29, 2020",5.4,1915,2020-09-29
5020,Sold,0x7c18fd,0x69405f,"5.30Ξ ($1,880)","Sep 29, 2020",5.3,1880,2020-09-29
5020,Sold,0x3ba9cd,0x7c18fd,"5.25Ξ ($1,904)","Sep 28, 2020",5.25,1904,2020-09-28
5020,Sold,Carlini8,0x3ba9cd,2Ξ ($679),"Sep 23, 2020",2,679,2020-09-23
5020,Sold,0x4322d6,Carlini8,1.37Ξ ($515),"Sep 14, 2020",1.37,515,2020-09-14
5020,Sold,0xb0b0b5,0x4322d6,0.18Ξ ($17),"Dec 07, 2018",0.18,17,2018-12-07
5021,Sold,3699717,3749640,"4.59Ξ ($5,141)","Jan 11, 2021",4.59,5141,2021-01-11
5022,Sold,Hemba,Snowfro,0.90Ξ ($322),"Sep 06, 2020",0.9,322,2020-09-06
5023,Sold,Hemba,0x7f6ca7,0.08Ξ ($91),"Jan 11, 2018",0.08,91,2018-01-11
5028,Sold,0xd4442b,TweetyPi…,"17.60Ξ ($36,380)","Apr 08, 2021",17.6,36380,2021-04-08
5028,Sold,0x175da1,0xd4442b,"16.40Ξ ($33,899)","Apr 08, 2021",16.4,33899,2021-04-08
5028,Sold,0x033ee7,0x175da1,"6.42Ξ ($11,577)","Feb 13, 2021",6.42,11577,2021-02-13
5028,Sold,MrNFT,0x033ee7,2.87Ξ ($993),"Sep 24, 2020",2.87,993,2020-09-24
5028,Sold,Pranksy,MrNFT,2.19Ξ ($757),"Sep 24, 2020",2.19,757,2020-09-24
5028,Sold,Hemba,Pranksy,1.80Ξ ($613),"Sep 22, 2020",1.8,613,2020-09-22
5029,Sold,12586027,9876623,0.19Ξ ($59),"Aug 12, 2017",0.19,59,2017-08-12
5033,Sold,13127749,15615250,"8Ξ ($14,765)","Feb 14, 2021",8,14765,2021-02-14
5039,Sold,0x6611fe,1760370,"21.25Ξ ($37,974)","Mar 21, 2021",21.25,37974,2021-03-21
5040,Sold,6471110,486676,"19.97Ξ ($36,142)","Mar 29, 2021",19.97,36142,2021-03-29
5040,Sold,755965,6471110,"22.50Ξ ($38,351)","Mar 23, 2021",22.5,38351,2021-03-23
5045,Sold,11579573,7435267,0.12Ξ ($37),"Sep 28, 2017",0.12,37,2017-09-28
5046,Sold,6689278,TokenAng…,0.55Ξ ($120),"Aug 03, 2019",0.55,120,2019-08-03
5050,Sold,ddaavvee,beautifu…,"50.50Ξ ($82,086)","Mar 03, 2021",50.5,82086,2021-03-03
5052,Sold,755965,5110467,"22.49Ξ ($37,407)","Mar 23, 2021",22.49,37407,2021-03-23
5056,Sold,0xc352b5,48543,0.10Ξ ($33),"Jun 23, 2017",0.1,33,2017-06-23
5058,Sold,0xb3958c,5333848,"13Ξ ($26,835)","Apr 04, 2021",13,26835,2021-04-04
5058,Sold,0x6611fe,146321,"8.70Ξ ($15,179)","Feb 16, 2021",8.7,15179,2021-02-16
5062,Sold,TokenAng…,0x88a679,"21Ξ ($39,777)","Feb 21, 2021",21,39777,2021-02-21
5062,Sold,kriptoga…,TokenAng…,"17Ξ ($32,593)","Feb 20, 2021",17,32593,2021-02-20
5062,Sold,0x2bcbbd,kriptoga…,0.50Ξ ($102),"Oct 26, 2018",0.5,102,2018-10-26
5065,Sold,0xc3baaa,tencent,"4.65Ξ ($4,972)","Jan 05, 2021",4.65,4972,2021-01-05
5065,Sold,NeonNFT,0xd27aa6,"3.50Ξ ($1,412)","Nov 05, 2020",3.5,1412,2020-11-05
5065,Sold,0x35d8d9,NeonNFT,"4Ξ ($1,584)","Oct 21, 2020",4,1584,2020-10-21
5065,Sold,Hemba,0xc717fc,1.40Ξ ($540),"Sep 13, 2020",1.4,540,2020-09-13
5066,Sold,Snowfro,capital_…,"50Ξ ($18,354)","Sep 15, 2020",50,18354,2020-09-15
5070,Sold,5550452,4926050,"15.40Ξ ($31,755)","Apr 05, 2021",15.4,31755,2021-04-05
5070,Sold,11769228,5550452,"13.75Ξ ($28,227)","Apr 04, 2021",13.75,28227,2021-04-04
5070,Sold,12426802,146321,"8.35Ξ ($15,169)","Feb 15, 2021",8.35,15169,2021-02-15
5070,Sold,6689278,12426802,"6Ξ ($11,162)","Feb 13, 2021",6,11162,2021-02-13
5074,Sold,10734384,7348023,"9.50Ξ ($16,341)","Feb 15, 2021",9.5,16341,2021-02-15
5075,Sold,EliteCat…,0x8bb4f3,"9.09Ξ ($15,688)","Feb 10, 2021",9.09,15688,2021-02-10
5075,Sold,0x1fd927,GoWest23,0.90Ξ ($146),"Jan 16, 2020",0.9,146,2020-01-16
5075,Sold,0x2bcbbd,0x1fd927,0.50Ξ ($101),"Oct 24, 2018",0.5,101,2018-10-24
5077,Sold,👁‍🗨👁‍…,valko.et…,"20.88Ξ ($44,981)","Apr 12, 2021",20.88,44981,2021-04-12
5077,Sold,point-gr…,👁‍🗨👁‍…,"19.99Ξ ($41,612)","Apr 09, 2021",19.99,41612,2021-04-09
5077,Sold,Pranksy,gaus,2.75Ξ ($949),"Sep 25, 2020",2.75,949,2020-09-25
5077,Sold,Hemba,Pranksy,2.30Ξ ($796),"Sep 24, 2020",2.3,796,2020-09-24
5078,Sold,0x566f19,0xd71a41,"5Ξ ($5,988)","Jan 06, 2021",5,5988,2021-01-06
5078,Sold,moderats,0x566f19,"4.50Ξ ($5,389)","Jan 06, 2021",4.5,5389,2021-01-06
5078,Sold,Pranksy,moderats,1.90Ξ ($709),"Sep 14, 2020",1.9,709,2020-09-14
5078,Sold,Alley,Pranksy,1.75Ξ ($659),"Sep 14, 2020",1.75,659,2020-09-14
5078,Sold,Hemba,Alley,0.49Ξ ($84),"May 09, 2019",0.49,84,2019-05-09
5079,Sold,55241,9876623,0.05Ξ ($28),"May 29, 2018",0.05,28,2018-05-29
5080,Sold,PlantDr,0xb0161d,"15Ξ ($27,526)","Feb 17, 2021",15,27526,2021-02-17
5080,Sold,Hemba,Sylveste…,0.52Ξ ($87),"May 03, 2019",0.52,87,2019-05-03
5083,Sold,0x65ba4f,12604552,"40Ξ ($72,582)","Mar 08, 2021",40,72582,2021-03-08
5083,Sold,0xfba169,6666831,"36Ξ ($48,578)","Feb 28, 2021",36,48578,2021-02-28
5084,Sold,Cyborg,0x870a9d,0.40Ξ ($108),"Jul 04, 2017",0.4,108,2017-07-04
5087,Sold,7293485,0x22fa8c,"23Ξ ($39,894)","Feb 22, 2021",23,39894,2021-02-22
5088,Sold,10074244,6383565,"5.75Ξ ($9,450)","Feb 03, 2021",5.75,9450,2021-02-03
5089,Sold,0xddb92a,0x961d63,"17.50Ξ ($26,786)","Mar 05, 2021",17.5,26786,2021-03-05
5089,Sold,0x2b47c5,0xddb92a,"13.33Ξ ($24,690)","Feb 17, 2021",13.33,24690,2021-02-17
5089,Sold,Pranksy,madness,"3.49Ξ ($1,231)","Sep 27, 2020",3.49,1231,2020-09-27
5089,Sold,0x5aaeb9,Pranksy,2.29Ξ ($792),"Sep 24, 2020",2.29,792,2020-09-24
5089,Sold,Pranksy,0x5aaeb9,2.19Ξ ($757),"Sep 24, 2020",2.19,757,2020-09-24
5089,Sold,Hemba,Pranksy,1.80Ξ ($613),"Sep 22, 2020",1.8,613,2020-09-22
5090,Sold,0x65ba4f,0x0e6167,"14.80Ξ ($29,199)","Feb 21, 2021",14.8,29199,2021-02-21
5090,Sold,0x0d7794,0x65ba4f,"12.80Ξ ($24,213)","Feb 18, 2021",12.8,24213,2021-02-18
5090,Sold,0x13816f,0x0d7794,"8.45Ξ ($14,659)","Feb 16, 2021",8.45,14659,2021-02-16
5090,Sold,GoWest23,0x13816f,"4.60Ξ ($1,678)","Sep 28, 2020",4.6,1678,2020-09-28
5090,Sold,Hemba,GoWest23,0.44Ξ ($76),"May 06, 2019",0.44,76,2019-05-06
5091,Sold,10734384,53919,"27.99Ξ ($48,982)","Mar 17, 2021",27.99,48982,2021-03-17
5092,Sold,0x5d6f25,16773553,0.50Ξ ($152),"Sep 04, 2017",0.5,152,2017-09-04
5093,Sold,0xa3cb30,beautifu…,"45Ξ ($81,997)","Mar 09, 2021",45,81997,2021-03-09
5094,Sold,Cyborg,0x6611fe,0.35Ξ ($94),"Jul 04, 2017",0.35,94,2017-07-04
5096,Sold,0xa3cb30,934967,"34.50Ξ ($62,299)","Mar 19, 2021",34.5,62299,2021-03-19
5097,Sold,0x58164b,Kenney,0.10Ξ ($70),"Apr 24, 2018",0.1,70,2018-04-24
5098,Sold,wookie.e…,0x50664e,"19Ξ ($34,443)","Mar 11, 2021",19,34443,2021-03-11
5098,Sold,Pranksy,gaus,2.75Ξ ($949),"Sep 25, 2020",2.75,949,2020-09-25
5098,Sold,Hemba,Pranksy,2.30Ξ ($796),"Sep 24, 2020",2.3,796,2020-09-24
5101,Sold,0x701f37,wookie.e…,"44Ξ ($75,548)","Mar 08, 2021",44,75548,2021-03-08
5101,Sold,oref,0xe5e771,"8Ξ ($2,816)","Sep 27, 2020",8,2816,2020-09-27
5101,Sold,0x48db19,oref,"4.89Ξ ($1,850)","Sep 15, 2020",4.89,1850,2020-09-15
5104,Sold,48442,10774949,0.19Ξ ($53),"Jun 30, 2017",0.19,53,2017-06-30
5105,Sold,0xca63cd,willholt…,"22Ξ ($45,474)","Apr 08, 2021",22,45474,2021-04-08
5105,Sold,Pixls,0xca63cd,"22Ξ ($41,594)","Mar 14, 2021",22,41594,2021-03-14
5105,Sold,0x4c7ca4,Pixls,0.28Ξ ($33),"Jan 20, 2019",0.28,33,2019-01-20
5105,Sold,0x126619,0xc00c2b,0.28Ξ ($64),"Jul 18, 2017",0.28,64,2017-07-18
5106,Sold,0x126619,12893633,0.13Ξ ($34),"Sep 21, 2017",0.13,34,2017-09-21
5107,Sold,Pranksy,TokenAng…,0.45Ξ ($78),"Sep 05, 2019",0.45,78,2019-09-05
5107,Sold,0x00d7c9,Pranksy,0.25Ξ ($45),"Sep 02, 2019",0.25,45,2019-09-02
5110,Sold,10734384,4301769,"28.99Ξ ($49,413)","Mar 23, 2021",28.99,49413,2021-03-23
5115,Sold,0x19f233,7823584,0.05Ξ ($58),"Jan 11, 2018",0.05,58,2018-01-11
5116,Sold,0xf1ad94,16037029,"100Ξ ($174,158)","Mar 12, 2021",100,174158,2021-03-12
5117,Sold,Hemba,0x27c79a,1.25Ξ ($259),"May 23, 2020",1.25,259,2020-05-23
5120,Sold,MrTpunks,beautifu…,"35Ξ ($73,513)","Apr 05, 2021",35,73513,2021-04-05
5120,Sold,0xe45df5,MrTpunks…,1.50Ξ ($204),"Jan 10, 2020",1.5,204,2020-01-10
5122,Sold,Zonked,azkaban,"4.88Ξ ($4,790)","Jan 11, 2021",4.88,4790,2021-01-11
5122,Sold,Pranksy,gaus,2.75Ξ ($949),"Sep 25, 2020",2.75,949,2020-09-25
5122,Sold,Hemba,Pranksy,2.30Ξ ($796),"Sep 24, 2020",2.3,796,2020-09-24
5123,Sold,8642785,13135821,"23.99Ξ ($36,244)","Mar 03, 2021",23.99,36244,2021-03-03
5123,Sold,4774681,8642785,"21.90Ξ ($42,004)","Feb 22, 2021",21.9,42004,2021-02-22
5126,Sold,MadMax,0x34f4ad,2.29Ξ ($872),"Sep 20, 2020",2.29,872,2020-09-20
5126,Sold,0x3a8441,MadMax,1Ξ ($228),"Jun 30, 2020",1,228,2020-06-30
5128,Sold,Pranksy,0xf40b3d,2.89Ξ ($998),"Sep 25, 2020",2.89,998,2020-09-25
5128,Sold,Hemba,Pranksy,2.30Ξ ($796),"Sep 24, 2020",2.3,796,2020-09-24
5130,Sold,55241,7435267,0.12Ξ ($36),"Oct 26, 2017",0.12,36,2017-10-26
5131,Sold,0x13816f,0x0ebd1a,"9.85Ξ ($17,409)","Feb 17, 2021",9.85,17409,2021-02-17
5131,Sold,0x067034,0x13816f,"4Ξ ($1,433)","Sep 28, 2020",4,1433,2020-09-28
5131,Sold,Carlini8,0x067034,"4Ξ ($1,513)","Sep 19, 2020",4,1513,2020-09-19
5131,Sold,0x11c9a7,Carlini8,1.98Ξ ($726),"Sep 15, 2020",1.98,726,2020-09-15
5131,Sold,Pranksy,0x11c9a7,1.88Ξ ($696),"Sep 15, 2020",1.88,696,2020-09-15
5131,Sold,cryptosa…,Pranksy,1.75Ξ ($659),"Sep 14, 2020",1.75,659,2020-09-14
5131,Sold,Hemba,cryptosa…,1.45Ξ ($299),"May 27, 2020",1.45,299,2020-05-27
5132,Sold,0x577ebc,6747862,"65Ξ ($124,105)","Mar 13, 2021",65,124105,2021-03-13
5133,Sold,j1mmy,lemondro…,"5.95Ξ ($2,092)","Oct 05, 2020",5.95,2092,2020-10-05
5133,Sold,0x00d7c9,j1mmy,0.45Ξ ($76),"May 07, 2019",0.45,76,2019-05-07
5134,Sold,2870205,7435267,0.25Ξ ($259),"Jan 19, 2018",0.25,259,2018-01-19
5135,Sold,14966261,3026470,0.55Ξ ($64),"Dec 20, 2018",0.55,64,2018-12-20
5137,Sold,15274875,10673338,"20.49Ξ ($42,353)","Apr 08, 2021",20.49,42353,2021-04-08
5137,Sold,7293485,15274875,"17Ξ ($36,064)","Apr 06, 2021",17,36064,2021-04-06
5138,Sold,0xded2cb,8232778,0.50Ξ ($152),"Jun 24, 2017",0.5,152,2017-06-24
5140,Sold,0x12e007,0x5e1b38,"30Ξ ($54,219)","Mar 12, 2021",30,54219,2021-03-12
5140,Sold,0x36fbd8,0x12e007,"24.88Ξ ($48,045)","Feb 21, 2021",24.88,48045,2021-02-21
5140,Sold,charley,0x36fbd8,"7.95Ξ ($14,903)","Feb 13, 2021",7.95,14903,2021-02-13
5140,Sold,0x2fdacd,0xac7821,"4.50Ξ ($5,519)","Jan 14, 2021",4.5,5519,2021-01-14
5141,Sold,Punkofth…,0xc8c115,0.18Ξ ($46),"Jun 26, 2017",0.18,46,2017-06-26
5142,Sold,1700403,3903998,"23.50Ξ ($37,684)","Feb 24, 2021",23.5,37684,2021-02-24
5144,Sold,Hemba,CryptoIn…,0.80Ξ ($168),"May 20, 2020",0.8,168,2020-05-20
5146,Sold,11387433,7833096,"35Ξ ($62,419)","Feb 22, 2021",35,62419,2021-02-22
5146,Sold,10734384,11387433,"6.50Ξ ($8,890)","Jan 31, 2021",6.5,8890,2021-01-31
5147,Sold,733437,7435267,0.33Ξ ($88),"Jul 05, 2017",0.33,88,2017-07-05
5148,Sold,0xa7eba7,2732466,"9.99Ξ ($12,191)","Jan 27, 2021",9.99,12191,2021-01-27
5148,Sold,0xb05b7d,11004839,"6.50Ξ ($8,863)","Jan 26, 2021",6.5,8863,2021-01-26
5149,Sold,TweetyPi…,BanDLiT,1Ξ ($218),"Feb 07, 2020",1,218,2020-02-07
5149,Sold,MBK,TweetyPi…,1Ξ ($174),"Jan 18, 2020",1,174,2020-01-18
5149,Sold,Pranksy,MBK,0.50Ξ ($66),"Jan 01, 2020",0.5,66,2020-01-01
5149,Sold,ark1,Pranksy,0.35Ξ ($74),"Jul 28, 2019",0.35,74,2019-07-28
5149,Sold,0x00d7c9,ark1,0.50Ξ ($84),"May 07, 2019",0.5,84,2019-05-07
5150,Sold,161055,10130264,0.20Ξ ($39),"Jul 30, 2017",0.2,39,2017-07-30
5153,Sold,kxbxlt,Pixls,1.88Ξ ($686),"Sep 14, 2020",1.88,686,2020-09-14
5153,Sold,Pranksy,kxbxlt,1Ξ ($229),"Jul 04, 2020",1,229,2020-07-04
5153,Sold,0x313206,Pranksy,1.08Ξ ($223),"May 21, 2020",1.08,223,2020-05-21
5153,Sold,Bendicio…,0x313206,0.35Ξ ($76),"May 03, 2020",0.35,76,2020-05-03
5153,Sold,0x58164b,Bendicio…,0.40Ξ ($125),"Aug 22, 2017",0.4,125,2017-08-22
5155,Sold,0x13816f,0x32dd07,"14.50Ξ ($26,939)","Feb 18, 2021",14.5,26939,2021-02-18
5155,Sold,cryptoke…,0x13816f,"4.71Ξ ($1,685)","Sep 28, 2020",4.71,1685,2020-09-28
5155,Sold,CPyrc,cryptoke…,"4.49Ξ ($1,607)","Sep 28, 2020",4.49,1607,2020-09-28
5155,Sold,0x3ba9cd,CPyrc,"4Ξ ($1,431)","Sep 28, 2020",4,1431,2020-09-28
5155,Sold,Carlini8,0x3ba9cd,"2.99Ξ ($1,031)","Sep 25, 2020",2.99,1031,2020-09-25
5155,Sold,0x1a96af,Carlini8,1.99Ξ ($749),"Sep 15, 2020",1.99,749,2020-09-15
5156,Sold,0x6a43e6,0x67c443,"23.69Ξ ($46,595)","Feb 19, 2021",23.69,46595,2021-02-19
5156,Sold,0x00d7c9,Mikhail,0.25Ξ ($77),"Sep 27, 2017",0.25,77,2017-09-27
5157,Sold,161055,10130264,0.20Ξ ($39),"Jul 30, 2017",0.2,39,2017-07-30
5158,Sold,0x2bcbbd,Shrugs,0.50Ξ ($680),"Jan 14, 2018",0.5,680,2018-01-14
5159,Sold,kingskin…,0xb166dd,"13Ξ ($17,283)","Jan 24, 2021",13,17283,2021-01-24
5159,Sold,GoWest23,kingskin…,"10.20Ξ ($3,724)","Sep 28, 2020",10.2,3724,2020-09-28
5159,Sold,ddaavvee,GoWest23,3.14Ξ ($644),"May 24, 2020",3.14,644,2020-05-24
5163,Sold,Hemba,Digital,1.45Ξ ($535),"Sep 11, 2020",1.45,535,2020-09-11
5164,Sold,treetop,j1mmy,"7.70Ξ ($2,865)","Sep 20, 2020",7.7,2865,2020-09-20
5164,Sold,sov,treetop,"5Ξ ($1,910)","Sep 18, 2020",5,1910,2020-09-18
5167,Sold,6827056,48543,0.15Ξ ($46),"Jun 24, 2017",0.15,46,2017-06-24
5169,Sold,0x279679,0x1c98c4,"62Ξ ($133,099)","Apr 11, 2021",62,133099,2021-04-11
5169,Sold,jmg,0x29b1b2,"17.69Ξ ($28,110)","Feb 03, 2021",17.69,28110,2021-02-03
5169,Sold,0xd8e806,jmg,0.20Ξ ($197),"Jan 23, 2018",0.2,197,2018-01-23
5175,Sold,0x9cfd46,0xb5696e,"34Ξ ($57,936)","Mar 28, 2021",34,57936,2021-03-28
5175,Sold,0xe1bb6e,0x9cfd46,"35Ξ ($64,685)","Mar 14, 2021",35,64685,2021-03-14
5175,Sold,Pranksy,0x585755,0.55Ξ ($99),"Oct 12, 2019",0.55,99,2019-10-12
5175,Sold,0x00d7c9,Pranksy,0.40Ξ ($125),"Jul 08, 2019",0.4,125,2019-07-08
5176,Sold,0x4f63c2,0x27d5e1,"20.49Ξ ($36,733)","Mar 31, 2021",20.49,36733,2021-03-31
5176,Sold,BENZ,0x4f63c2,"21Ξ ($37,578)","Mar 18, 2021",21,37578,2021-03-18
5176,Sold,0x00d7c9,BENZ,0.45Ξ ($98),"May 14, 2019",0.45,98,2019-05-14
5177,Sold,0xc272ed,14548427,"30Ξ ($53,685)","Mar 12, 2021",30,53685,2021-03-12
5179,Sold,7478,0xc4ee33,2.49Ξ ($957),"Sep 20, 2020",2.49,957,2020-09-20
5179,Sold,ark1,7478,0.35Ξ ($43),"Dec 17, 2019",0.35,43,2019-12-17
5179,Sold,0x00d7c9,ark1,0.25Ξ ($47),"Sep 15, 2019",0.25,47,2019-09-15
5180,Sold,0x00d7c9,Pixls,0.20Ξ ($59),"Sep 01, 2018",0.2,59,2018-09-01
5181,Sold,0xf5099e,0x2a15ca,0.50Ξ ($54),"Nov 26, 2018",0.5,54,2018-11-26
5181,Sold,Cyborg,0xa0a59c,0.35Ξ ($79),"Jul 18, 2017",0.35,79,2017-07-18
5182,Sold,55241,14215174,0.30Ξ ($68),"Jul 23, 2017",0.3,68,2017-07-23
5186,Sold,sov,0x0601d0,"8Ξ ($1,610)","May 16, 2020",8,1610,2020-05-16
5188,Sold,MrNFT,Fiskante…,2.13Ξ ($741),"Sep 21, 2020",2.13,741,2020-09-21
5188,Sold,Pranksy,MrNFT,1.78Ξ ($662),"Sep 20, 2020",1.78,662,2020-09-20
5188,Sold,AZonneve…,evkort,1.99Ξ ($749),"Sep 15, 2020",1.99,749,2020-09-15
5188,Sold,Hemba,AZonneve…,1.20Ξ ($245),"May 25, 2020",1.2,245,2020-05-25
5189,Sold,0xa98ed8,0xef784c,"18.90Ξ ($35,285)","Mar 10, 2021",18.9,35285,2021-03-10
5189,Sold,0x_NFT,KennyB,"3.75Ξ ($1,560)","Oct 23, 2020",3.75,1560,2020-10-23
5189,Sold,0xe4c479,0x_NFT,"3Ξ ($1,034)","Sep 25, 2020",3,1034,2020-09-25
5189,Sold,Hemba,0xe4c479,2.50Ξ ($951),"Sep 20, 2020",2.5,951,2020-09-20
5191,Sold,shilpixe…,0xaf5e63,5Ξ ($993),"May 21, 2020",5,993,2020-05-21
5192,Sold,10734384,fazebank…,"29.99Ξ ($54,493)","Mar 18, 2021",29.99,54493,2021-03-18
5194,Sold,0xeb725f,0x67ff0c,"17Ξ ($33,117)","Feb 21, 2021",17,33117,2021-02-21
5194,Sold,sumrtime…,0xeb725f,"11Ξ ($20,375)","Feb 17, 2021",11,20375,2021-02-17
5194,Sold,0x13816f,sumrtime…,"5.68Ξ ($7,732)","Jan 29, 2021",5.68,7732,2021-01-29
5194,Sold,W_M_Peas…,0x13816f,"4Ξ ($1,433)","Sep 28, 2020",4,1433,2020-09-28
5194,Sold,0xe4c479,W_M_Peas…,"3Ξ ($1,054)","Sep 24, 2020",3,1054,2020-09-24
5194,Sold,Hemba,0xe4c479,2.50Ξ ($951),"Sep 20, 2020",2.5,951,2020-09-20
5195,Sold,NFTcrypt…,snax,1.20Ξ ($420),"Sep 08, 2020",1.2,420,2020-09-08
5195,Sold,ross_VRO…,NFTcrypt…,1.10Ξ ($421),"Aug 25, 2020",1.1,421,2020-08-25
5195,Sold,0x00d7c9,ross,0.45Ξ ($77),"May 08, 2019",0.45,77,2019-05-08
5196,Sold,0x1d45f1,0xae43b2,"14Ξ ($26,483)","Feb 18, 2021",14,26483,2021-02-18
5196,Sold,0x13816f,0x1d45f1,"10Ξ ($18,029)","Feb 17, 2021",10,18029,2021-02-17
5196,Sold,DA,0x13816f,"6Ξ ($2,085)","Oct 03, 2020",6,2085,2020-10-03
5196,Sold,0x00d7c9,KittyGr_…,0.05Ξ ($30),"Jun 08, 2018",0.05,30,2018-06-08
5197,Sold,karbonba…,0x0e4437,"15Ξ ($24,228)","Feb 07, 2021",15,24228,2021-02-07
5197,Sold,0x585f98,karbonba…,"5.50Ξ ($1,930)","Oct 08, 2020",5.5,1930,2020-10-08
